channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,sample_index,window_start,unit_id,loss_mae,loss_mse,model,seed,axis,depth,width_group,width,coupled_width,horizon,run_id
2,0.4865347876238193,0.2560497750402736,0.49906677521649356,0.25,0.6973228797122868,3.568098926556526,0.4280164870460602,0.4138837792935288,0.4584464555861157,ETTh1,test,264,264,test:264:2,0.6873977,0.93398505,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.2566616428950229,0.2470802337814574,0.5089937463183568,0.625,0.856992979788572,3.568098926556526,0.4280164870460602,0.33757854099827905,0.6366698222782108,ETTh1,test,264,264,test:264:3,0.2614133,0.08392475,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.36882534203562234,0.03777051307017389,0.6334223463692471,0.25,0.5862259962819987,3.568098926556526,0.4280164870460602,0.3466727338250144,0.4214141611093529,ETTh1,test,264,264,test:264:4,0.34962657,0.20072024,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.500000001931327,0.05067769382903076,0.25012644199062956,0.375,0.9121916937322022,3.568098926556526,0.4280164870460602,0.26693471258366247,0.5717360602594209,ETTh1,test,264,264,test:264:5,0.09157693,0.011869096,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.43179258957815636,0.5556776316783544,0.4989329080852242,0.375,0.8226266181216838,3.568098926556526,0.4280164870460602,0.49546770978057836,0.5418810350559147,ETTh1,test,264,264,test:264:6,0.23360969,0.08658948,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.5676859615310326,0.11233820339717926,0.7009597165813094,0.25,0.5888247000064656,3.374091558299682,0.39568192572381045,0.46032796050317376,0.41150220857675873,ETTh1,test,288,288,test:288:0,0.8231843,1.35782,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.4898780058199087,0.2557023992936955,0.33786092738388596,0.625,0.7773305157685569,3.374091558299682,0.39568192572381045,0.3611471108324967,0.5993374804974557,ETTh1,test,288,288,test:288:1,0.2639221,0.09306722,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.5104358107553479,0.09963686698779914,0.8451351711877693,0.25,0.5627971259509432,3.374091558299682,0.39568192572381045,0.4850692829769721,0.4028263505582512,ETTh1,test,288,288,test:288:2,0.7844061,1.2488884,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.43600222152708834,0.29189495803607124,0.2950015358259525,0.625,0.8349790948083464,3.374091558299682,0.39568192572381045,0.34096623846303736,0.618553673510719,ETTh1,test,288,288,test:288:3,0.20132625,0.054179113,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.2927649287189452,0.032621541211817824,0.5596441431492063,0.25,0.5988280046483423,3.374091558299682,0.39568192572381045,0.29501020435998976,0.41483664345738425,ETTh1,test,288,288,test:288:4,0.36398545,0.23903237,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.6158501154810065,0.3394033493476204,0.2796982807889581,0.25,0.884613367193005,3.374091558299682,0.39568192572381045,0.4116505818725284,0.5100984309722718,ETTh1,test,288,288,test:288:5,0.09277392,0.011983077,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.411351668928409,0.1891903733981674,0.30149632835257967,0.0,0.8396673907079952,3.374091558299682,0.39568192572381045,0.30067945689305203,0.41178310547726854,ETTh1,test,288,288,test:288:6,0.1570965,0.033478785,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.22831220435551514,0.08891161414991684,0.3150524542584079,0.25,0.5687697464438538,3.305368785900274,0.38422813034299874,0.2107587575879466,0.4009992922622842,ETTh1,test,312,312,test:312:0,0.8472767,1.5622088,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.6003692284071618,0.13576873960141844,0.5681063203990281,0.375,0.7241423017150818,3.305368785900274,0.38422813034299874,0.4347480961358694,0.4944568106860269,ETTh1,test,312,312,test:312:1,0.17681473,0.05558795,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.3764167056112878,0.08694012551240157,0.4734618677797271,0.25,0.5471813468616236,3.305368785900274,0.38422813034299874,0.3122728996344722,0.39380315906820745,ETTh1,test,312,312,test:312:2,0.80421036,1.465179,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.627411179006538,0.18552545004668286,0.582201235557461,0.375,0.7559360922396979,3.305368785900274,0.38422813034299874,0.46504595487022726,0.5050547408608989,ETTh1,test,312,312,test:312:3,0.12708715,0.027923038,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.18792489596789475,0.005252835720447264,0.4966045776167585,0.25,0.567840260603416,3.305368785900274,0.38422813034299874,0.22992743643503352,0.4006894636488049,ETTh1,test,312,312,test:312:4,0.42037615,0.30326012,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.6870801024695543,0.2608747861186662,0.6489467906243952,0.375,0.8499926246988129,3.305368785900274,0.38422813034299874,0.5323005597375386,0.5364069183472706,ETTh1,test,312,312,test:312:5,0.07920503,0.0100647835,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.8292179012894751,0.07513137455752301,0.38939427461587245,0.125,0.6681667553174038,3.305368785900274,0.38422813034299874,0.43124785015429024,0.3924649618868008,ETTh1,test,312,312,test:312:6,0.26969767,0.09204506,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.5134736707507292,0.3412926869788778,0.23358345707931005,0.25,0.6947087377999157,2.340846817350593,0.22347446918597472,0.3627832716029724,0.38939440232863015,ETTh1,test,336,336,test:336:0,0.71104956,1.1071967,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.5650030889205971,0.1561032972472629,0.4033242703338081,0.5,0.7230738130175466,2.340846817350593,0.22347446918597472,0.3748102188338894,0.48218276073450705,ETTh1,test,336,336,test:336:1,0.1441989,0.035564095,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.5697288225064404,0.3325751168091819,0.41542588108040734,0.25,0.6675718152280804,2.340846817350593,0.22347446918597472,0.43924327346534325,0.3803487614713517,ETTh1,test,336,336,test:336:2,0.6598907,1.0403999,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.716495257768387,0.15548393003964345,0.5430430744490691,0.5,0.7109668589300475,2.340846817350593,0.22347446918597472,0.4716740874190332,0.4781471093720074,ETTh1,test,336,336,test:336:3,0.097287916,0.015883932,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.3201440641886152,0.13273671815167828,0.3699238871256195,0.25,0.7309032469301531,2.340846817350593,0.22347446918597472,0.27426822315530436,0.4014592387053759,ETTh1,test,336,336,test:336:4,0.40657488,0.2322762,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.42911531694212657,0.10158430244475022,0.40725144493727994,0.25,0.7513187799749467,2.340846817350593,0.22347446918597472,0.3126503547747189,0.4082644163869738,ETTh1,test,336,336,test:336:5,0.0758478,0.009555206,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.8326628619624762,0.20219937985539027,0.029667762634620738,0.125,0.7444850672456375,2.340846817350593,0.22347446918597472,0.35484333481749575,0.3643198454772041,ETTh1,test,336,336,test:336:6,0.11830168,0.020957215,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.5296582004885644,0.06081152191444124,0.09857675910317838,0.25,0.7349777786248198,2.715596620377654,0.2859327695863877,0.22968216050206136,0.42363684940373586,ETTh1,test,360,360,test:360:0,0.71177167,0.98793334,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.1313891364968489,0.2594259543553934,0.4790592847753517,0.5,0.7998198969016848,2.715596620377654,0.2859327695863877,0.289958125209198,0.5285842221626909,ETTh1,test,360,360,test:360:1,0.12532249,0.027333036,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.4414007724813749,0.06846725248249484,0.07607903072794454,0.25,0.7130586376096062,2.715596620377654,0.2859327695863877,0.19531568523060475,0.41633046906533133,ETTh1,test,360,360,test:360:2,0.6800212,0.93885326,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.2745299992978998,0.2821419967796043,0.4710827137426945,0.5,0.7858553795373274,2.715596620377654,0.2859327695863877,0.34258490327339947,0.5239293830412385,ETTh1,test,360,360,test:360:3,0.082525246,0.012450147,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.4991250691695617,0.09911372160998452,0.21660259530164022,0.25,0.7449270693311578,2.715596620377654,0.2859327695863877,0.2716137953603955,0.4269532796391819,ETTh1,test,360,360,test:360:4,0.30263776,0.14222275,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.42592048461500587,0.20158632890596764,0.4999999993761433,0.25,0.8465064398509548,2.715596620377654,0.2859327695863877,0.37583560429903895,0.46081306981244746,ETTh1,test,360,360,test:360:5,0.06756847,0.007048274,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.8513494739409803,0.14457648463541484,0.09335336922041462,0.125,0.7437739321264282,2.715596620377654,0.2859327695863877,0.3630931092656033,0.384902233904272,ETTh1,test,360,360,test:360:6,0.18118638,0.051519543,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.2677355397147553,0.12393644021566766,0.469808618498265,0.375,0.7942978579126352,2.5960042969052135,0.2660007157075344,0.28716019947622934,0.47843285787338985,ETTh1,test,384,384,test:384:0,1.3433188,2.4491794,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.0,0.1826326374018945,0.5029591366384258,0.375,0.791913065486547,2.5960042969052135,0.2660007157075344,0.22853059134677345,0.47763792706469377,ETTh1,test,384,384,test:384:1,0.1338266,0.029593533,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.42197979135613795,0.12425150364336572,0.44113315839436384,0.375,0.7839313841967526,2.5960042969052135,0.2660007157075344,0.32912148446462247,0.4749773666347623,ETTh1,test,384,384,test:384:2,1.1427959,1.9303824,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.0,0.2262872836742203,0.4961083279041262,0.5,0.7718580714848357,2.5960042969052135,0.2660007157075344,0.24079853719278219,0.5126195957307901,ETTh1,test,384,384,test:384:3,0.08806016,0.012331593,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.1374526288515977,0.048259510577344275,0.4840885649840198,0.25,0.771989966193164,2.5960042969052135,0.2660007157075344,0.22326690147098727,0.4293302273002328,ETTh1,test,384,384,test:384:4,0.4573789,0.31487548,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.31309928076793625,0.10652778731828388,0.46759515096155563,0.5,0.902520944557679,2.5960042969052135,0.2660007157075344,0.2957407396825919,0.5561738867550711,ETTh1,test,384,384,test:384:5,0.0764769,0.008034131,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.755144745121253,0.12786196985585604,0.031237327499008732,0.25,0.7690864443100716,2.5960042969052135,0.2660007157075344,0.30474801415870595,0.4283623866725353,ETTh1,test,384,384,test:384:6,0.21471965,0.063935935,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.2552222336362716,0.10795980433783493,0.4259548885550044,0.375,0.7880060511413642,3.110922021778706,0.3518203363767504,0.26304564217637033,0.5049421291727049,ETTh1,test,408,408,test:408:0,0.5652478,0.6666063,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.34742327612788015,0.293869212622628,0.5467494387995084,0.5,0.7778443970286739,3.110922021778706,0.3518203363767504,0.3960139758500055,0.5432215778018081,ETTh1,test,408,408,test:408:1,0.12333902,0.025992284,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.2770944896934,0.10666711400070203,0.35301496279632255,0.25,0.7765431323121953,3.110922021778706,0.3518203363767504,0.24559218883014156,0.4594544895629819,ETTh1,test,408,408,test:408:2,0.51643616,0.5956804,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.23547447558931345,0.2989375604919362,0.5729850637685288,0.5,0.7657100842063532,3.110922021778706,0.3518203363767504,0.3691323666165928,0.5391768068610346,ETTh1,test,408,408,test:408:3,0.074192785,0.009290553,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.36159918019871606,0.11511203166068229,0.5999369561583373,0.375,0.7718202865484736,3.110922021778706,0.3518203363767504,0.3588827226725786,0.499546874308408,ETTh1,test,408,408,test:408:4,0.36328208,0.17893808,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.2100290119691971,0.09273384168228282,0.5611735078697779,0.375,0.8648588290663536,3.110922021778706,0.3518203363767504,0.28797878717375264,0.5305597218143681,ETTh1,test,408,408,test:408:5,0.10642848,0.015152883,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.6844390812654393,0.19158538933797054,0.0901743995018071,0.375,0.7327212868881715,3.110922021778706,0.3518203363767504,0.3220662900350723,0.4865138744216407,ETTh1,test,408,408,test:408:6,0.15851133,0.040245585,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.4083789353536542,0.1193899968865543,0.2500216261529653,0.25,0.8213395987261893,2.5748235915882813,0.26247059816059587,0.25926351946439125,0.44460339896226175,ETTh1,test,432,432,test:432:0,0.64078575,1.3537807,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.03316230429029554,0.08984261171540059,0.49596453277132996,0.375,0.7864030011964219,2.5748235915882813,0.26247059816059587,0.20632314959234202,0.474624533119006,ETTh1,test,432,432,test:432:1,0.14722402,0.038246658,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.4953533897993735,0.17229000443569026,0.5069921558235919,0.25,0.8114621605054512,2.5748235915882813,0.26247059816059587,0.3915451833528852,0.44131091955534907,ETTh1,test,432,432,test:432:2,0.6153433,1.2948242,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.002808830562579745,0.07033488221804826,0.6060550324908667,0.375,0.7826010348817679,2.5748235915882813,0.26247059816059587,0.2263995817571649,0.47335721101412126,ETTh1,test,432,432,test:432:3,0.09852254,0.016784474,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.3776446833139031,0.0578668288175912,0.28631793564963487,0.375,0.6960941857744564,2.5748235915882813,0.26247059816059587,0.24060981592704303,0.4445215946450174,ETTh1,test,432,432,test:432:4,0.3023999,0.15149239,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.49180270752335276,0.15071790426024517,0.42004600763314087,0.25,0.8238419725702236,2.5748235915882813,0.26247059816059587,0.35418887313891295,0.4454375235769399,ETTh1,test,432,432,test:432:5,0.09071997,0.014698688,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.6365543468066879,0.4209479001946384,0.5824474984408287,0.5,0.8602748445432471,2.5748235915882813,0.26247059816059587,0.5466499151473849,0.5409151475679477,ETTh1,test,432,432,test:432:6,0.18162723,0.049379855,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.524829101046119,0.20069477717910505,0.30239728632961194,0.25,0.7601389732883254,2.5931574115423857,0.26552623481452053,0.34264038818494535,0.42522173603428204,ETTh1,test,456,456,test:456:0,0.77270174,1.6533623,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.3416406547234242,0.21033598266109493,0.42809061000152193,0.375,0.6782583730697219,2.5931574115423857,0.26552623481452053,0.3266890824620137,0.4395948692947475,ETTh1,test,456,456,test:456:1,0.20404363,0.069675595,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.47085556109023263,0.17866423762411465,0.31214968024238515,0.25,0.750319793800905,2.5931574115423857,0.26552623481452053,0.3205564929855775,0.4219486762051418,ETTh1,test,456,456,test:456:2,0.70989084,1.5320488,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.27053484247408066,0.2807741025584441,0.48555498352334486,0.5,0.7005802139407747,2.5931574115423857,0.26552623481452053,0.3456213095186232,0.4887021495850985,ETTh1,test,456,456,test:456:3,0.14340532,0.040274013,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.34535246560789323,0.1478215790286203,0.34800188627942014,0.25,0.6274822523368456,2.5931574115423857,0.26552623481452053,0.2803919769719779,0.3810028290504554,ETTh1,test,456,456,test:456:4,0.44342065,0.30939934,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.36059513579480273,0.24133015839068622,0.41249720400972356,0.25,0.7289698761084583,2.5931574115423857,0.26552623481452053,0.33814083273173745,0.4148320369743263,ETTh1,test,456,456,test:456:5,0.1003859,0.018757137,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
6,0.6415150272296326,0.21240908934543762,0.13575886361806352,0.375,0.8683062434319936,2.5931574115423857,0.26552623481452053,0.3298943267310446,0.5029441594155047,ETTh1,test,456,456,test:456:6,0.22243679,0.0656844,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
0,0.2031869030656528,0.18543611608472096,0.36669462839769423,0.375,0.802072112526381,2.507557327757493,0.2512595542074829,0.2517725491826894,0.4761105555779546,ETTh1,test,480,480,test:480:0,1.0779142,2.6040802,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
1,0.47565937130737024,0.08797375073781197,0.3815127314582431,0.375,0.6676720178575536,2.507557327757493,0.2512595542074829,0.31504861783447513,0.43131052402167885,ETTh1,test,480,480,test:480:1,0.31199554,0.14420533,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
2,0.08164756680616048,0.22966685194418346,0.4321835662247,0.375,0.8614343356485628,2.507557327757493,0.2512595542074829,0.24783266165834797,0.4958979632853486,ETTh1,test,480,480,test:480:2,0.99311304,2.4433572,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
3,0.44312772958704294,0.08076716555667861,0.3928571090023555,0.5,0.6624125814193864,2.507557327757493,0.2512595542074829,0.3055840013820257,0.47122404520895644,ETTh1,test,480,480,test:480:3,0.25839546,0.10260918,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
4,0.3240337358010691,0.043862842959715154,0.40806811696641565,0.25,0.5550266043543827,2.507557327757493,0.2512595542074829,0.2586548985757333,0.3520953861872885,ETTh1,test,480,480,test:480:4,0.6074454,0.4974639,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
5,0.6750561689589953,0.03577916624131856,0.43684997263658865,0.25,0.5715550545552561,2.507557327757493,0.2512595542074829,0.38256176927896757,0.3576048695875797,ETTh1,test,480,480,test:480:5,0.13729362,0.045318365,MultiPatchFormer,3407,depth,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__depth__d1__wg4__s3407
